#;PSRJ;RAJD;DECJD;P0;P1;DM;
#;;(deg);(deg);(s);;(cm^-3pc);
360,J0931-1902,142.829658,-19.048615,0.004638,41.49,*,*,0.42,
361,J0932-3217,143.163125,-32.287278,1.931627,102.10,18.000,*,0.32,
362,J0932-5327,143.095250,-53.453056,4.392159,122.00,62.000,*,0.15,
363,J0934-4154,143.742500,-41.905417,0.570409,113.79,16.000,*,*,
364,J0934-5249,143.617917,-52.824222,1.444773,100.00,25.000,18.00,1.20,
365,J0940-5428,145.242583,-54.477944,0.087545,134.50,4.900,*,0.66,
366,J0941-39,145.408333,-39.683333,0.586778,78.20,*,*,*,
367,J0941-5244,145.421446,-52.734578,0.658558,157.94,18.000,11.00,0.28,
368,J0942-5552,145.565958,-55.881194,0.664367,180.20,11.000,55.00,10.00,
369,J0942-5657,145.726925,-56.962067,0.808127,159.74,7.000,13.00,0.72,
370,J0943+1631,145.875417,16.526944,1.087418,20.34,70.100,7.00,1.40,
371,J0943+22,145.854167,22.933333,0.532913,27.27,20.000,5.50,*,
372,J0943+41,145.750000,41.150000,2.229489,21.00,*,8.60,*,
373,J0944-1354,146.120650,-13.911564,0.570264,12.50,6.900,26.00,0.60,
374,J0945-4833,146.409392,-48.554028,0.331586,98.10,4.600,*,0.39,
375,J0946+0951,146.531667,9.865278,1.097706,15.32,40.800,4.00,*,
376,J0947+27,146.841667,27.700000,0.851050,28.89,*,1.00,*,
377,J0949-6902,147.335696,-69.044889,0.640016,93.00,4.000,*,0.31,
378,J0952-3839,148.071667,-38.652833,1.373815,167.00,36.000,8.50,0.34,
379,J0953+0755,148.288790,7.926597,0.253065,2.97,9.500,400.00,84.00,
380,J0954-5430,148.525167,-54.514861,0.472834,200.30,7.500,*,0.36,
381,J0955-5304,148.872917,-53.071306,0.862118,156.90,7.800,29.00,0.94,
382,J0955-61,148.750000,-61.800000,0.001999,160.70,*,*,*,
383,J0957-06,149.250000,-6.283333,1.723700,26.95,*,*,*,
384,J0957-5432,149.483375,-54.534417,0.203557,226.10,3.600,*,0.18,
385,J0959-4809,149.859417,-48.163194,0.670086,92.70,98.000,16.00,*,
386,J1000-5149,150.117254,-51.832811,0.255677,72.80,4.500,*,0.26,
387,J1001-5507,150.408250,-55.118528,1.436583,130.32,15.000,80.00,6.30,
388,J1001-5559,150.285833,-55.983389,1.661177,159.30,17.000,*,0.64,
389,J1001-5939,150.384292,-59.654944,7.733640,113.00,39.000,*,0.15,
390,J1002-5559,150.741250,-55.993611,0.777501,426.00,25.000,*,0.12,
391,J1002-5919,150.585417,-59.327000,0.713489,347.00,61.300,*,0.17,
392,J1003-4747,150.839917,-47.783889,0.307072,98.10,11.000,6.00,*,
393,J1006-6311,151.652500,-63.194778,0.835797,195.99,21.000,4.00,*,
394,J1010+15,152.500000,15.850000,*,42.00,*,*,*,
395,J1012-2337,153.140527,-23.639561,2.517945,22.51,41.600,4.10,*,
396,J1012-4235,153.029167,-42.583333,0.003101,71.60,*,*,*,
397,J1012+5307,153.139323,53.117306,0.005256,9.02,0.690,30.00,3.20,
398,J1012-5830,153.228750,-58.507111,2.133591,294.00,31.000,*,0.08,
399,J1012-5857,153.202083,-58.961111,0.819911,383.90,10.000,15.00,1.70,
400,J1013-5934,153.382725,-59.574083,0.442901,379.78,7.400,*,1.90,
401,J1014-48,153.575000,-48.828333,1.508800,87.00,21.000,*,*,
402,J1015-5719,153.908167,-57.320222,0.139882,278.70,46.000,*,0.90,
403,J1016-5345,154.130000,-53.753833,0.769584,66.80,8.700,3.50,0.82,
404,J1016-5819,154.050417,-58.316986,0.087834,252.10,4.200,*,0.31,
405,J1016-5857,154.088167,-58.953361,0.107386,394.20,7.800,*,0.46,
406,J1017-5621,154.303583,-56.358528,0.503459,438.70,7.300,15.00,2.90,
407,J1017-7156,154.463868,-71.944902,0.002339,94.22,0.060,*,1.00,
408,J1018-1642,154.668190,-16.702816,1.804695,48.82,30.600,5.10,0.60,
409,J1019-5749,154.967250,-57.818306,0.162499,1039.40,44.000,*,0.80,
410,J1020-5921,155.058458,-59.359444,1.238305,80.00,19.000,*,0.45,
411,J1020-6026,155.047500,-60.435222,0.140480,445.00,14.000,*,0.14,
412,J1021-5601,155.353417,-56.030806,0.670026,212.00,52.000,*,0.37,
413,J1022+1001,155.741664,10.031329,0.016453,10.25,0.972,20.00,6.10,
414,J1022-5813,155.617083,-58.225000,1.643726,714.00,36.000,*,0.20,
415,J1023+0038,155.948697,0.644679,0.001688,14.32,*,*,*,
416,J1023-5746,155.762083,-57.768056,0.111472,*,*,*,*,
417,J1024-0719,156.161114,-7.322110,0.005162,6.49,0.521,4.60,1.50,
418,J1028-5819,157.116667,-58.318111,0.091403,96.53,0.160,*,0.36,
419,J1031-6117,157.759333,-61.297389,0.306411,506.80,10.000,*,0.12,
420,J1032-5206,158.115375,-52.102361,2.407622,139.00,21.000,*,0.19,
421,J1032-5911,158.029167,-59.166667,0.464208,418.20,7.700,14.00,0.93,
422,J1034-3224,158.581296,-32.407217,1.150590,50.75,23.000,41.00,4.70,
423,J1035-6345,158.762833,-63.755114,0.579577,189.70,8.200,*,0.24,
424,J1036-4926,159.054471,-49.439381,0.510368,136.53,15.000,9.00,*,
425,J1036-6559,159.083500,-65.985908,0.533502,158.36,9.000,*,0.27,
426,J1036-8317,159.000000,-83.283333,0.003408,27.00,*,*,*,
427,J1038+0032,159.612221,0.545444,0.028852,26.59,2.100,*,0.20,
428,J1038-5831,159.582083,-58.524217,0.661992,72.74,16.000,*,0.79,
429,J1041-1942,160.400817,-19.703781,1.386368,33.78,61.800,28.00,4.00,
430,J1042-5521,160.502542,-55.351528,1.170859,306.50,25.000,14.00,0.62,
431,J1043-6116,160.980375,-61.280778,0.288602,449.20,7.000,*,0.91,
432,J1044-5737,161.136667,-57.622028,0.139029,*,*,*,*,
433,J1045-4509,161.459112,-45.165034,0.007474,58.14,0.840,15.00,2.70,
434,J1046+0304,161.680125,3.068583,0.326271,25.30,23.000,*,0.30,
435,J1046-5813,161.578625,-58.231056,0.369427,240.20,9.100,18.00,1.10,
436,J1047-3032,161.753390,-30.538334,0.330328,52.54,16.000,8.00,0.18,
437,J1047-58,161.983333,-58.683333,1.231290,69.30,3.700,*,*,
438,J1047-6709,161.867842,-67.164185,0.198451,116.16,9.000,4.00,4.00,
439,J1048+2339,162.180910,23.664836,0.004665,16.65,*,*,0.17,
440,J1048-5832,162.050833,-58.534944,0.123671,129.10,5.600,*,6.50,
441,J1049-5833,162.459750,-58.562389,2.202325,446.80,33.000,*,0.72,
442,J1050-5953,162.529667,-59.889278,6.452077,*,*,*,*,
443,J1052-5954,163.158792,-59.912250,0.180592,491.00,11.000,*,0.15,
444,J1052-6348,163.222458,-63.804611,0.383830,167.50,10.000,*,0.11,
445,J1054-5943,163.740625,-59.720583,0.346909,330.70,4.800,*,0.31,
446,J1054-5946,163.626917,-59.775278,0.228324,253.90,7.000,*,0.23,
447,J1054-6452,163.536833,-64.877083,1.840004,234.00,22.000,*,0.25,
448,J1055-6022,163.952083,-60.381111,0.947558,590.00,23.000,*,0.16,
449,J1055-6028,163.913292,-60.477083,0.099661,635.90,6.000,*,0.78,
450,J1055-6236,163.977542,-62.613417,0.448635,149.70,7.300,*,0.12,
451,J1055-6905,163.936292,-69.086500,2.919397,142.80,47.000,*,*,
452,J1056-5709,164.182458,-57.159583,0.676082,436.50,16.000,*,0.11,
453,J1056-6258,164.106458,-62.979889,0.422447,320.30,20.000,45.00,21.00,
454,J1056-7117,164.191583,-71.298165,0.026310,93.04,5.000,*,0.34,
455,J1057-4754,164.471408,-47.916000,0.628306,60.00,20.000,*,*,
456,J1057-5226,164.495688,-52.448961,0.197108,30.10,14.000,80.00,*,
457,J1057-5851,164.289583,-58.851944,0.620365,*,*,*,*,
458,J1057-7914,164.364167,-79.240056,1.347402,51.00,22.000,6.50,*,
459,J1058-5957,164.642708,-59.960111,0.616270,334.00,16.000,*,0.51,
460,J1059-5742,164.753750,-57.703944,1.184999,108.70,18.000,19.00,1.20,
461,J1101-6101,165.437333,-61.027667,0.062800,*,*,*,*,
462,J1101-6424,165.404968,-64.410926,0.005109,207.00,0.540,*,0.27,
463,J1101+65,165.500000,65.116667,3.631320,19.00,*,10.40,*,
464,J1103-5403,165.888725,-54.062013,0.003393,103.92,0.140,*,0.18,
465,J1103-6025,165.881167,-60.426775,0.396587,275.90,5.500,*,0.17,
466,J1104-6103,166.071925,-61.051078,0.280905,78.51,4.900,5.00,0.24,
467,J1105-43,166.350000,-43.950278,0.351100,45.50,12.000,*,0.17,
468,J1105-6037,166.252000,-60.621194,0.194938,*,*,*,*,
469,J1105-6107,166.359042,-61.130944,0.063193,271.01,4.800,*,0.75,
470,J1106-6438,166.618500,-64.650000,2.717934,203.00,27.000,*,0.19,
471,J1107-5907,166.893583,-59.121861,0.252773,40.20,9.300,*,0.18,
472,J1107-5947,166.994583,-59.784444,1.516531,158.40,45.000,7.00,0.43,
473,J1107-6143,166.801250,-61.733056,1.799396,406.00,26.000,*,0.38,
474,J1110-5637,167.501667,-56.625806,0.558253,262.56,22.000,*,1.80,
475,J1110+58,167.750000,58.866667,0.793348,26.00,*,1.60,*,
476,J1112-6103,168.061708,-61.058639,0.064962,599.10,11.000,*,1.40,
477,J1112-6613,168.160542,-66.218000,0.334213,249.30,15.000,19.00,2.60,
478,J1112-6926,168.212500,-69.441944,0.820484,148.40,20.000,13.00,*,
479,J1114-6100,168.593833,-61.009500,0.880820,677.00,29.000,*,2.00,
480,J1115+5030,168.910000,50.503414,1.656440,9.19,16.600,12.00,3.00,
481,J1115-6052,168.973667,-60.871611,0.259777,228.20,5.400,*,0.38,
482,J1116-4122,169.179525,-41.378878,0.943158,40.53,14.000,26.00,3.00,
483,J1117-6154,169.349208,-61.906111,0.505097,493.60,8.900,*,0.68,
484,J1117-6447,169.437500,-64.799444,1.155272,303.00,61.000,*,0.14,
485,J1119-6127,169.809583,-61.463750,0.407963,707.40,24.000,*,0.80,
486,J1119-7936,169.920000,-79.608417,2.280597,27.40,46.000,7.00,*,
487,J1120-3618,170.093333,-36.308944,0.005550,45.10,*,*,*,
488,J1121-5444,170.329954,-54.734861,0.535783,204.70,21.000,24.00,1.30,
489,J1122+78,171.491667,78.383333,0.004201,11.22,*,17.10,*,
490,J1123-4844,170.815213,-48.739653,0.244838,92.92,12.000,8.00,*,
491,J1123-6102,170.923750,-61.035056,0.640234,439.40,10.000,*,0.53,
492,J1123-6259,170.981454,-62.986317,0.271434,223.26,6.600,11.00,0.56,
493,J1123-6651,170.967542,-66.863631,0.232976,111.20,16.000,8.00,0.36,
494,J1124-3653,171.000000,-36.000000,0.002410,44.90,*,0.30,*,
495,J1124-5638,171.235292,-56.644361,0.185560,289.50,15.000,*,0.31,
496,J1124-5916,171.162500,-59.271944,0.135477,330.00,*,*,0.08,
497,J1124-6421,171.247917,-64.354722,0.479099,298.00,13.000,*,0.19,
498,J1125-5825,171.434857,-58.421356,0.003102,124.79,0.310,*,0.86,
499,J1125-6014,171.480075,-60.235169,0.002630,52.95,0.210,*,0.05,
500,J1126-27,171.500000,-27.616667,0.358161,26.86,*,*,*,
501,J1126-6054,171.719200,-60.911100,0.202737,280.27,5.100,*,1.00,
502,J1126-6942,171.590292,-69.704250,0.579416,55.33,13.000,9.00,*,
503,J1128-6219,172.194583,-62.319167,0.515984,675.00,93.000,*,0.27,
504,J1129-53,172.337500,-53.516667,1.062880,77.00,*,*,*,
505,J1130-5826,172.568042,-58.433972,0.162323,261.10,4.000,*,0.18,
506,J1130-5925,172.543500,-59.426139,0.680984,264.40,16.000,*,0.12,
507,J1130-6807,172.632971,-68.124589,0.256353,148.73,17.000,8.00,0.55,
508,J1132-46,173.137500,-46.918333,0.325400,120.00,*,*,*,
509,J1132-5627,173.065583,-56.458028,0.175166,305.70,4.900,*,0.09,
510,J1133-6250,173.464375,-62.847389,1.022875,567.80,255.000,*,2.90,
511,J1135-49,173.983333,-49.425278,*,114.00,9.000,*,*,
512,J1135-6055,173.750000,-60.916667,0.114943,*,*,*,*,
513,J1136+1551,174.013532,15.851244,1.187913,4.84,31.700,257.00,32.00,
514,J1136-5525,174.009042,-55.418972,0.364706,85.50,15.000,23.00,4.00,
515,J1137-6700,174.383704,-67.009169,0.556216,228.04,89.000,14.00,1.20,
516,J1138-6207,174.590083,-62.133139,0.117564,519.80,12.000,*,0.49,
517,J1141-3107,175.356787,-31.131278,0.538432,30.77,21.000,10.00,*,
518,J1141-3322,175.428173,-33.377059,0.291468,46.45,4.800,8.00,1.00,
519,J1141-6545,175.279225,-65.755309,0.393899,116.08,4.400,*,3.30,
520,J1142+0119,175.500000,1.316667,0.005070,19.20,*,*,*,
521,J1142-6230,175.718750,-62.501083,0.558383,343.80,30.000,*,0.26,
522,J1143-5158,175.812771,-51.977747,0.675646,159.03,8.000,7.00,0.30,
523,J1143-5536,175.790792,-55.601250,0.685358,185.00,12.000,*,0.25,
524,J1144-6146,176.145000,-61.780278,0.987783,78.70,33.000,*,0.45,
525,J1144-6217,176.008792,-62.291750,0.850665,284.70,10.000,*,0.20,
526,J1146-6030,176.532250,-60.516500,0.273372,111.68,11.000,17.00,3.60,
527,J1147-66,176.750000,-66.000000,0.003720,133.80,0.790,*,0.80,
528,J1148-5725,177.118875,-57.420167,3.559937,174.00,53.000,*,0.12,
529,J1148-6415,177.157500,-64.259167,3.241029,241.00,37.000,*,0.06,
530,J1151-6108,177.986917,-61.138222,0.101633,216.00,5.650,*,0.06,
531,J1152-5800,178.041667,-58.009444,1.789829,191.00,16.000,*,0.12,
532,J1152-6012,178.224167,-60.205833,0.376570,74.00,9.600,*,0.17,
533,J1153-21,178.250000,-21.300000,2.343480,34.80,*,*,*,
534,J1154-6250,178.583750,-62.834083,0.282012,74.00,5.900,*,0.07,
535,J1156-5707,179.031042,-57.117194,0.288409,243.50,4.800,*,0.19,
536,J1156-5909,179.089583,-59.153417,1.037931,219.20,15.000,7.00,*,
537,J1157-5112,179.284025,-51.215594,0.043589,39.67,2.200,*,*,
538,J1157-6224,179.313500,-62.414131,0.400522,325.20,13.000,145.00,5.90,
539,J1159-6409,179.840417,-64.165833,0.667486,178.00,210.000,*,0.47,
540,J1159-7910,179.898792,-79.168222,0.525074,59.24,16.000,6.00,*,
541,J1201-6306,180.345875,-63.116528,0.592136,683.00,13.000,*,0.13,
542,J1202-5820,180.618346,-58.342611,0.452801,145.41,10.000,23.00,2.00,
543,J1204-6843,181.153000,-68.721442,0.308861,133.93,9.100,*,*,
544,J1207-5050,181.840875,-50.841750,0.004840,50.60,*,*,*,
545,J1208-6238,182.058167,-62.634250,0.440591,*,*,*,*,
546,J1210-5226,182.503792,-52.441222,0.424131,*,*,*,*,
547,J1210-5559,182.524950,-55.984422,0.279767,174.35,8.000,23.00,2.10,
548,J1210-6550,182.675000,-65.834611,4.237010,37.00,39.000,*,0.17,
549,J1211-6324,182.850750,-63.412556,0.433084,333.80,15.000,*,0.45,
550,J1214-5830,183.535083,-58.507194,0.909823,141.10,9.400,*,0.14,
551,J1215-5328,183.752583,-53.475444,0.636414,163.00,40.000,*,*,
552,J1216-50,184.083333,-50.450278,6.355000,110.00,9.000,*,*,
553,J1216-6223,184.174542,-62.399389,0.374047,786.60,15.000,*,0.15,
554,J1216-6410,184.030582,-64.169229,0.003539,47.40,*,*,0.05,
555,J1220-6318,185.074417,-63.312917,0.789212,347.00,58.000,*,0.68,
556,J1222-5738,185.717917,-57.638889,1.081164,74.00,28.000,*,0.11,
557,J1224-6208,186.184375,-62.144750,0.585761,454.20,10.000,*,0.23,
558,J1224-6407,186.092438,-64.131642,0.216476,97.47,6.100,48.00,3.90,
559,J1225-5556,186.432613,-55.945317,1.018453,125.83,20.000,5.00,0.40,
560,J1225-6035,186.369292,-60.593778,0.626324,176.10,3.900,*,0.26,
561,J1225-6408,186.428333,-64.145278,0.419618,415.10,8.100,11.00,0.38,
562,J1226-32,186.708333,-32.450000,6.192997,37.00,*,*,*,
563,J1227-4853,186.994683,-48.895206,0.001686,43.42,*,*,*,
564,J1227-6208,186.751839,-62.145497,0.034528,363.00,1.300,*,0.22,
565,J1227-63,186.800000,-63.150000,0.444578,359.00,15.000,*,*,
566,J1231-1411,187.797138,-14.195453,0.003684,8.09,*,*,*,
567,J1231-4609,187.940667,-46.162556,0.877239,76.00,44.600,*,*,
568,J1231-6303,187.804167,-63.055000,1.351236,301.00,185.000,*,1.50,
569,J1232-4742,188.079583,-47.714139,1.872994,26.00,160.000,*,*,
570,J1232-6501,188.074333,-65.017592,0.088282,239.40,11.000,*,0.34,
571,J1233-6312,188.381250,-63.208056,0.564759,414.00,57.000,*,0.25,
572,J1233-6344,188.416250,-63.748611,0.756892,495.00,12.000,*,0.07,
573,J1235-5516,188.829167,-55.266667,0.638234,100.00,44.000,4.50,1.00,
574,J1235-6354,188.990500,-63.908444,0.256778,439.90,10.000,*,0.16,
575,J1236-5033,189.246458,-50.560083,0.294760,105.02,12.000,*,*,
576,J1237-6725,189.357917,-67.426083,2.110974,176.50,30.000,*,0.48,
577,J1238+2152,189.596569,21.869743,1.118591,17.97,*,2.00,*,
578,J1239+2453,189.918589,24.897025,1.382449,9.25,51.100,110.00,10.00,
579,J1239-6832,189.995833,-68.541028,1.301908,94.30,20.000,6.50,0.96,
580,J1240-4124,190.073375,-41.414361,0.512242,44.10,10.000,3.50,*,
581,J1242+39,190.641667,39.633333,1.310000,26.00,35.000,*,*,
582,J1243-5735,190.897417,-57.595222,0.471225,270.60,12.000,*,0.14,
583,J1243-6423,190.821492,-64.389958,0.388481,297.25,6.600,110.00,13.00,
584,J1244-5053,191.047833,-50.889056,0.275207,109.95,6.200,*,*,
585,J1244-6359,191.198721,-63.996500,0.147274,286.00,9.800,*,0.15,
586,J1244-6531,191.159583,-65.520000,1.546819,388.00,21.000,*,0.17,
587,J1245-6238,191.338000,-62.648861,2.283093,336.20,62.000,*,0.14,
588,J1246+22,191.658333,22.883333,0.473830,17.80,21.000,29.00,*,
589,J1248-6344,192.193167,-63.736000,0.198335,433.30,12.000,*,0.12,
590,J1248-6444,192.136958,-64.733333,1.234893,236.40,54.300,*,0.15,
591,J1249-6507,192.476333,-65.122167,0.434445,215.00,11.000,*,0.10,
592,J1251-7407,192.970583,-74.120844,0.327058,89.81,3.000,*,0.24,
593,J1252-6314,193.177583,-63.242417,0.823339,278.40,20.000,*,0.66,
594,J1253-5820,193.368092,-58.344692,0.255496,100.58,4.400,20.00,3.50,
595,J1254-6150,193.635333,-61.847444,0.184502,95.00,3.500,*,0.15,
596,J1255-46,193.750000,-46.000000,0.052000,42.90,*,*,*,
597,J1255-6131,193.978583,-61.519472,0.657974,206.50,8.600,*,0.13,
598,J1255-62,193.825000,-62.800000,0.182912,713.00,34.800,*,0.13,
599,J1257-1027,194.269873,-10.451602,0.617308,29.63,6.000,12.00,1.20,
600,J1259-6741,194.844583,-67.694444,0.663329,94.70,14.000,4.50,1.30,
601,J1300+1240,195.014903,12.682353,0.006219,10.17,0.660,20.00,2.00,
602,J1301+0833,195.409417,8.565972,0.001840,13.20,*,*,*,
603,J1301-6305,195.440667,-63.092750,0.184528,374.00,28.000,*,0.46,
604,J1301-6310,195.367917,-63.177917,0.663830,86.10,11.000,*,0.11,
605,J1302-32,195.500000,-32.000000,0.003770,26.20,*,0.50,*,
606,J1302-63,195.516667,-63.748056,0.325724,875.00,7.000,*,0.10,
607,J1302-6313,195.580000,-63.224722,0.967846,500.00,93.000,*,0.18,
608,J1302-6350,195.698511,-63.835740,0.047763,146.72,23.000,*,1.70,
609,J1303-6305,195.750083,-63.083556,2.306642,343.00,38.000,*,0.36,
610,J1305-6203,196.337083,-62.056000,0.427762,470.00,16.000,*,0.62,
611,J1305-6256,196.366667,-62.944167,0.478231,967.00,19.000,*,0.32,
612,J1305-6455,196.348750,-64.923972,0.571647,505.00,19.000,29.00,1.60,
613,J1305-66,196.400000,-66.650000,0.197276,316.10,*,*,0.20,
614,J1306-6242,196.685833,-62.700833,0.981902,480.00,33.000,*,0.14,
615,J1306-6617,196.659125,-66.289389,0.473026,436.90,23.000,*,2.50,
616,J1307-6318,196.977917,-63.309722,4.962427,374.00,505.000,*,1.40,
617,J1307-67,196.920833,-67.057500,3.651200,44.00,2.000,*,*,
618,J1308+2127,197.201125,21.451883,10.312522,*,*,*,*,
619,J1308-4650,197.185787,-46.841583,1.058833,66.00,54.600,*,*,
620,J1308-5844,197.087833,-58.737167,0.464700,205.60,5.900,*,0.21,
621,J1309-6415,197.319167,-64.266389,0.619454,574.00,26.000,*,0.21,
622,J1309-6526,197.251208,-65.437944,0.398292,340.00,10.000,*,0.15,
623,J1311-1228,197.969375,-12.467117,0.447518,36.21,6.700,4.00,0.50,
624,J1311-3430,197.940517,-34.508431,0.002560,37.84,*,*,*,
625,J1312+0051,198.000000,0.850000,0.004230,15.30,*,*,*,
626,J1312+1810,198.229167,18.166667,0.033163,24.00,3.200,1.00,*,
627,J1312-5402,198.019167,-54.045000,0.728154,133.00,33.000,15.00,*,
628,J1312-5516,198.224292,-55.279750,0.849236,134.10,23.000,16.00,*,
629,J1312-6400,198.029833,-64.015444,2.437432,93.00,34.000,*,0.75,
630,J1313+0931,198.345833,9.532222,0.848933,12.04,*,3.50,0.16,
631,J1314-6101,198.597500,-61.021111,2.948390,309.00,59.000,*,0.41,
632,J1316-6232,199.192917,-62.536722,0.342825,983.30,119.000,*,0.74,
633,J1317-5759,199.442875,-57.991806,2.642199,145.30,12.000,*,*,
634,J1317-6302,199.436208,-63.047833,0.261271,678.10,12.000,*,0.99,
635,J1319-6056,199.834542,-60.946297,0.284351,400.94,6.900,*,1.20,
636,J1319-6105,199.859667,-61.090611,0.421118,442.20,13.000,*,0.84,
637,J1320-3512,200.052833,-35.207222,0.458488,16.42,50.000,7.00,*,
638,J1320-5359,200.224675,-53.985106,0.279729,97.60,8.000,18.00,*,
639,J1320+67,200.000000,67.500000,1.028620,28.00,*,1.40,*,
640,J1321-5922,200.414833,-59.381139,1.279058,383.00,26.000,*,0.19,
641,J1321+8323,200.442417,83.394144,0.670037,13.32,19.600,11.00,0.90,
642,J1322-62,200.725000,-62.850000,1.044851,733.60,*,*,0.30,
643,J1322-6241,200.633958,-62.698194,0.506058,618.80,8.700,*,0.37,
644,J1322-6329,200.575000,-63.493611,2.764209,659.00,34.000,*,0.17,
645,J1324-6146,201.182917,-61.766667,0.844109,828.00,72.000,*,0.73,
646,J1324-6302,201.056875,-63.039194,2.483804,497.00,18.000,*,0.23,
647,J1326-5859,201.742792,-58.991417,0.477991,287.30,7.600,120.00,9.90,
648,J1326-6408,201.635833,-64.145556,0.792670,502.70,11.000,18.00,1.40,
649,J1326-6700,201.513333,-67.014167,0.543009,209.60,42.000,28.00,11.00,
650,J1327-0755,201.989950,-7.924944,0.002678,27.91,0.131,*,*,
651,J1327-6222,201.822500,-62.379056,0.529913,318.80,11.000,135.00,16.00,
652,J1327-6301,201.781125,-63.020942,0.196479,294.91,6.700,*,3.20,
653,J1327-6400,201.792792,-64.003639,0.280678,680.90,13.000,*,0.36,
654,J1328-4357,202.026800,-43.962256,0.532699,42.00,11.000,18.00,2.00,
655,J1328-4921,202.139917,-49.359278,1.478721,118.00,20.000,11.00,*,
656,J1329-6158,202.263750,-61.983056,1.565218,514.00,31.000,*,0.22,
657,J1331-5245,202.750042,-52.757056,0.648117,148.40,27.000,*,0.32,
658,J1332-03,203.000000,-3.433333,1.106400,27.10,*,*,*,
659,J1332-3032,203.218686,-30.538137,0.650434,15.10,34.000,9.00,0.30,
660,J1333-4449,203.436787,-44.823950,0.345603,44.30,2.400,*,*,
661,J1334-5839,203.625455,-58.654596,0.107718,119.30,4.100,18.00,0.62,
662,J1335-3642,203.900000,-36.700000,0.399192,41.70,30.000,10.00,*,
663,J1337-6306,204.334792,-63.106472,0.207953,777.70,12.000,*,0.11,
664,J1337-6423,204.382846,-64.384699,0.009423,259.20,0.730,*,0.29,
665,J1338-6204,204.538958,-62.071861,1.238990,640.30,93.000,*,3.80,
666,J1339-4712,204.985786,-47.201533,0.137055,39.90,2.500,*,*,
667,J1339-6618,204.985833,-66.302167,0.558179,241.00,26.000,*,0.23,
668,J1340-6456,205.001333,-64.945250,0.378622,76.99,14.000,9.00,1.10,
669,J1341-6023,205.280708,-60.392972,0.627285,364.60,9.200,*,0.63,
670,J1341-6220,205.427625,-62.339083,0.193340,717.30,12.000,*,1.90,
671,J1342+2822A,205.545833,28.375556,0.002545,26.50,0.240,*,0.01,
672,J1342+2822B,205.546196,28.377817,0.002389,26.15,0.200,*,0.01,
673,J1342+2822C,205.545833,28.375556,0.002166,26.50,0.240,*,0.01,
674,J1342+2822D,205.542500,28.376667,0.005443,26.36,0.500,*,0.01,
675,J1344-6059,206.165000,-60.991944,0.540102,435.00,29.000,*,0.19,
676,J1345-6115,206.435125,-61.258500,1.253085,278.10,27.000,*,0.59,
677,J1346-4918,206.593125,-49.302000,0.299625,74.42,10.000,*,0.70,
678,J1347-5947,206.830750,-59.794389,0.609962,293.40,11.000,*,0.67,
679,J1348-6307,207.176667,-63.117778,0.927772,597.00,79.000,*,0.51,
680,J1349-6130,207.402708,-61.504750,0.259363,284.60,6.200,*,0.58,
681,J1349-63,207.325000,-63.933333,0.373034,478.00,23.000,*,*,
682,J1350-5115,207.567158,-51.256881,0.295699,90.39,6.000,9.00,*,
683,J1350-6225,207.685208,-62.428833,0.138158,*,*,*,*,
684,J1352-6803,208.143542,-68.060306,0.628903,214.60,28.000,*,1.10,
685,J1354-6249,208.645833,-62.825000,2.951938,254.00,57.000,*,0.24,
686,J1355-5153,208.994500,-51.898278,0.644301,112.10,12.000,12.00,*,
687,J1355-5747,208.903958,-57.787500,2.038674,229.00,29.000,*,0.36,
688,J1355-5925,208.996292,-59.416917,1.213381,354.80,21.000,*,0.55,
689,J1355-6206,208.838917,-62.105583,0.276603,547.00,19.000,*,0.54,
690,J1356-5521,209.210658,-55.353600,0.507380,174.17,17.000,12.00,1.50,
691,J1357-62,209.354167,-62.466667,0.455761,416.80,20.000,*,8.70,
692,J1357-6429,209.260125,-64.491722,0.166108,128.50,15.000,*,0.44,
693,J1358-2533,209.675000,-25.550000,0.912971,31.27,35.000,6.00,*,
694,J1359-6038,209.992583,-60.635556,0.127501,293.71,3.900,105.00,7.60,
695,J1400-1438,210.126417,-14.637333,0.003084,4.93,*,*,*,
696,J1400-6325,210.190375,-63.428500,0.031182,563.00,*,*,0.25,
697,J1401-6357,210.468667,-63.962650,0.842790,98.00,10.000,34.00,6.20,
698,J1402-5124,210.737500,-51.400000,1.380177,39.00,15.000,10.00,*,
699,J1403-6310,210.808333,-63.174167,0.399170,305.00,18.000,*,0.65,
700,J1403-7646,210.767083,-76.782639,1.306198,100.60,17.000,4.00,*,
701,J1404+12,211.166667,12.050000,2.650270,25.00,*,3.00,*,
702,J1405-4656,211.339273,-46.933975,0.007602,13.88,*,*,0.92,
703,J1405-5641,211.301708,-56.690056,0.617575,273.00,13.000,*,0.10,
704,J1406-5806,211.505000,-58.108889,0.288349,229.00,49.000,*,0.84,
705,J1406-6121,211.708500,-61.357750,0.213075,542.30,16.000,*,0.36,
706,J1407-6048,211.994333,-60.816333,0.492344,575.20,21.000,*,0.20,
707,J1407-6153,211.985417,-61.899722,0.701615,645.00,57.000,*,0.36,
708,J1409-6953,212.320417,-69.892889,0.528591,167.63,24.000,*,0.26,
709,J1410-6132,212.600000,-61.533333,0.050052,960.00,*,*,6.00,
710,J1410-7404,212.530708,-74.081478,0.278729,54.24,1.800,*,*,
711,J1412-6111,213.248417,-61.191806,0.529156,311.80,12.000,*,0.44,
712,J1412-6145,213.032042,-61.758000,0.315225,514.70,12.000,*,0.47,
